date,day_of_week,hour_slot,lag_2wk_avg,lag_4wk_avg,lag_8wk_avg,lag_12wk_avg,lag_8wk_severity,lag_8wk_high_acuity,daily_cumulative_avg,lag_8wk_avg_age,lag_8wk_avg_PainGrade,lag_8wk_avg_NeedFastExecute,lag_8wk_avg_CriticalStatus,lag_8wk_Medical/Internal,lag_8wk_Trauma/Injury,patient_count
2017-11-27,1,2,12.0,12.25,11.125,12.083333333333334,2.6479166666666667,0.40208333333333335,7.0,47.666666666666664,3.7499007936507938,1.9791666666666667,1.5711309523809525,5.25,4.75,13
2017-11-27,1,3,14.5,14.5,15.0,15.083333333333334,2.459402782852271,0.5935087078309584,9.0,47.92583196322007,3.2235930735930736,1.9506926683716965,1.402949134199134,8.875,5.5,15
2017-11-27,1,4,17.0,20.5,22.125,23.0,2.337277923538231,0.6609009557721139,10.5,47.32493487631184,2.7140526502483024,1.933159722222222,1.1956511877365514,13.0,8.375,12
2017-11-27,1,5,14.5,13.75,15.5,16.666666666666668,2.438607317927171,0.6112540849673203,10.8,45.27016952614379,2.0471204143079142,1.932405462184874,0.8528898185148186,9.875,5.5,15
2017-11-28,2,0,4.0,5.5,8.625,10.583333333333334,2.227651515151515,0.7517676767676768,8.625,44.16401515151515,1.6189393939393941,1.9305555555555554,0.6944805194805195,6.375,2.0,12
2017-11-28,2,1,2.5,3.75,5.75,5.5,2.598958333333333,0.5031249999999999,12.0,45.66875,2.2666666666666666,2.0,1.265625,4.625,1.0,4
2017-11-28,2,2,16.5,15.5,15.625,16.083333333333332,2.5307879771194988,0.5281070001858045,8.0,47.93695021765674,3.618141041254852,1.956597222222222,1.4935243606918798,8.0,6.25,11
2017-11-28,2,3,10.0,13.25,14.5,13.75,2.5051910800552104,0.5469515614216701,9.0,48.829810429606624,3.3585343613476604,1.943501984126984,1.4392312610662994,8.375,5.5,13
2017-11-28,2,4,19.0,21.75,22.75,22.583333333333332,2.4517879900376154,0.5859298934448859,10.0,45.54985522036684,3.4127073853256715,1.9725503548592003,1.37721401999535,11.875,9.375,17
2017-11-28,2,5,25.0,20.75,19.5,19.416666666666668,2.387844192701004,0.7184723252109089,11.4,49.75031871991527,2.799905860071301,1.9091488684174442,1.0996486928104574,13.75,4.875,16
2017-11-29,3,0,14.0,10.5,10.375,10.583333333333334,2.313270154553049,0.7150101817042606,10.375,45.712862886382624,2.3203373015873017,1.95140716374269,0.9809027777777778,6.375,3.25,13
2017-11-29,3,1,3.5,4.5,3.875,5.083333333333333,2.4449404761904763,0.6190476190476191,13.0,46.349107142857136,3.2270833333333333,1.94375,1.4038690476190476,2.625,1.25,6
2017-11-29,3,2,16.5,16.0,14.625,14.916666666666666,2.4862373737373735,0.505275974025974,9.5,46.17246572871573,3.1152777777777776,1.946374458874459,1.333119658119658,7.375,5.75,11
2017-11-29,3,3,18.0,16.0,15.5,16.083333333333332,2.5298711092828743,0.5392328259975319,10.0,47.356134092623066,3.715428321678322,1.943167892156863,1.450968822843823,6.75,8.25,14
2017-11-29,3,4,21.5,20.25,21.375,20.666666666666668,2.41789096777687,0.6514345497864767,11.0,48.057388394229164,3.6238586489427207,1.965638528138528,1.2496267656817992,11.625,8.25,17
2017-11-29,3,5,15.5,17.75,18.0,19.083333333333332,2.550815918472652,0.5158975103199175,12.2,46.015629837461304,2.0635873538011693,1.9338477167182662,0.8694718567251462,9.875,7.25,16
2017-11-30,4,0,8.5,8.75,9.625,10.0,2.640786297036297,0.45230810855810855,9.625,45.719264069264064,1.9757846320346322,1.9561043123543123,1.0034992784992784,5.625,3.875,8
2017-11-30,4,1,4.5,4.75,5.875,6.0,2.465922619047619,0.6136904761904762,8.0,49.66636904761905,3.1690476190476193,1.9508928571428572,1.358779761904762,4.25,1.375,4
2017-11-30,4,2,15.5,14.75,13.5,14.583333333333334,2.4431569247745717,0.5162717184776009,6.0,51.01941318485436,3.601902295008913,1.9261788048552755,1.5045572381050323,7.5,4.375,10
2017-11-30,4,3,17.0,20.0,20.5,19.833333333333332,2.397879228614523,0.5797387416505064,7.333333333333333,46.71467840982547,3.2196506916510454,1.8982336780866194,1.4652662454448528,11.25,8.125,17
2017-11-30,4,4,18.5,19.5,19.625,20.416666666666668,2.5116251411631847,0.5710136104837191,9.75,43.62608423128803,2.962493235930736,1.9399836093857832,1.3875509294626942,9.0,9.625,13
2017-11-30,4,5,18.5,16.75,18.125,20.5,2.4311441133470932,0.6328977314610054,10.4,46.14029827939948,3.168018084426753,1.9077331042065948,1.2189941766180157,11.0,6.5,15
2017-12-01,5,0,16.0,16.75,15.25,14.083333333333334,2.5718724660917,0.5515701017249005,15.25,42.08671564020345,3.173687931650393,1.9365014097744362,1.3403765116032917,7.625,6.25,8
2017-12-01,5,1,5.5,5.0,5.375,5.666666666666667,2.83125,0.34285714285714286,8.0,47.41964285714286,2.6982142857142857,1.9479166666666667,1.661309523809524,3.0,2.25,3
2017-12-01,5,2,12.5,11.5,10.875,11.666666666666666,2.347654428904429,0.5874271561771561,5.5,48.18862179487179,3.2844065656565657,1.9028846153846155,1.4525883838383837,6.25,4.125,10
2017-12-01,5,3,15.5,15.5,16.875,17.416666666666668,2.446039337998005,0.6056590621271685,7.0,46.83408675849322,3.003517642488231,1.9320834922451056,1.329615727409845,9.0,7.125,16
2017-12-01,5,4,12.5,14.0,16.875,17.75,2.5993727106227107,0.5062225274725275,9.25,43.81519230769231,2.7769085081585083,1.9187057387057387,1.3103819383231148,7.625,8.25,19
2017-12-01,5,5,12.5,13.0,13.625,16.416666666666668,2.333999946132299,0.7111586942469296,11.2,45.63619640163758,1.7905834361716715,1.9094246031746032,0.9725010283833814,7.25,5.5,15
2017-12-02,6,0,10.5,10.25,9.5,11.083333333333334,2.4376262626262624,0.6461489898989898,9.5,44.66199494949495,1.480618686868687,1.928219696969697,1.048516414141414,5.375,3.625,4
2017-12-02,6,1,5.0,4.5,4.625,5.833333333333333,2.40625,0.6,4.0,53.98125,3.170833333333333,1.89375,1.4541666666666666,3.625,0.875,3
2017-12-02,6,2,14.0,12.5,12.625,12.5,2.440315934065934,0.5677617521367522,3.5,47.74510454822955,3.676542116509222,1.9328373015873015,1.4619883040935673,6.75,5.0,11
2017-12-02,6,3,11.0,12.5,14.5,14.5,2.3278831269349842,0.6436380473241928,6.0,48.33249599181778,3.2635241596638656,1.9265742481203008,1.3542003339797457,7.625,6.375,10
2017-12-02,6,4,17.0,18.75,21.125,20.5,2.461842817270449,0.625566045796309,7.0,48.372690960355435,2.866528537252221,1.9690476190476192,1.2958347573479154,11.75,8.375,21
2017-12-02,6,5,22.0,19.25,19.375,20.083333333333332,2.448955876210133,0.6173717586449784,9.8,43.70635342952971,2.5000594552935884,1.8966233752272839,0.8212679724386381,11.75,6.75,13
2017-12-03,0,0,9.0,10.0,10.375,10.25,2.5127705627705628,0.5974476911976911,10.375,46.22674062049062,2.211219336219336,1.947159090909091,0.9212031024531024,7.75,2.25,6
2017-12-03,0,1,6.0,6.5,5.875,5.416666666666667,2.219047619047619,0.7392857142857142,6.0,55.00714285714286,3.149553571428571,1.9154761904761906,1.3458333333333334,5.0,0.625,2
2017-12-03,0,2,12.5,11.5,11.875,11.916666666666666,2.5746363011988014,0.5197396353646353,4.0,54.01815996503496,3.1920839577089577,1.970407196969697,1.4741997585747586,5.125,5.0,10
2017-12-03,0,3,13.5,15.5,15.375,16.166666666666668,2.5228849173702117,0.5640818331994802,6.0,45.55215415711739,3.4920196123321126,1.9489304812834225,1.4356360653235654,8.125,6.25,21
2017-12-03,0,4,22.0,21.5,20.625,20.666666666666668,2.4522393724696356,0.5623439608636978,9.75,46.676425438596496,3.5558820973488157,1.9455043859649124,1.4364581078106617,12.5,6.875,17
2017-12-03,0,5,17.5,20.25,20.375,20.666666666666668,2.3625949258386325,0.6919989706030896,11.2,48.90591457339169,2.8327545833266656,1.9434693839299102,1.2257965258108279,12.5,7.375,19
2017-12-04,1,0,11.0,9.0,10.5,11.25,2.504346001221001,0.5788804945054945,10.5,48.51129426129427,2.8298878205128206,1.9771825396825395,1.244551282051282,8.0,1.875,9
2017-12-04,1,1,3.0,3.75,5.0,5.333333333333333,2.5010416666666666,0.571875,9.0,46.07395833333334,3.854166666666667,1.9,1.296875,3.75,1.0,4
2017-12-04,1,2,14.0,11.75,11.25,12.0,2.67275641025641,0.3868589743589744,6.5,47.14663461538461,3.6513431013431012,1.9791666666666667,1.5863553113553113,5.5,4.5,16
2017-12-04,1,3,14.5,14.0,14.0,15.166666666666666,2.474982492997199,0.5782913165266106,9.666666666666666,47.86931022408963,3.0374042624042623,1.9394607843137255,1.4269875957375957,8.125,5.375,19
2017-12-04,1,4,15.0,17.5,20.0,22.166666666666668,2.3419474637681157,0.6494067028985507,12.0,47.28254981884058,2.5890526502483024,1.9227430555555558,1.2109333193979932,11.75,7.5,17
2017-12-04,1,5,17.5,14.5,15.375,16.5,2.4516281512605045,0.5914624183006536,13.0,46.58839869281046,1.932165057165057,1.9240721288515408,0.87744338994339,9.875,5.0,14
2017-12-05,2,0,7.0,5.5,8.625,9.916666666666666,2.2797348484848485,0.7101010101010101,8.625,46.111931818181816,1.528030303030303,1.9305555555555556,0.7399350649350649,6.625,1.75,7
2017-12-05,2,1,2.5,3.5,4.75,5.416666666666667,2.6197916666666665,0.4822916666666667,7.0,44.5125,2.433333333333333,2.0,1.2864583333333335,3.625,1.0,4
2017-12-05,2,2,10.5,15.0,14.75,15.583333333333334,2.57939908823061,0.5022231618019661,5.5,47.84477850048502,3.5646651054259753,1.9635416666666665,1.5149147350234307,7.875,5.375,12
2017-12-05,2,3,11.5,14.0,14.25,13.666666666666666,2.4782680031321336,0.5751566896267983,7.666666666666667,49.13750273729893,3.466226669039968,1.9435019841269843,1.4276927995278377,8.375,5.5,22
2017-12-05,2,4,18.5,19.5,21.25,22.333333333333332,2.4299827162039436,0.5978467291446831,11.25,45.6155245915636,3.6900183096954198,1.9768606996867866,1.3900816670541736,10.75,9.0,19
2017-12-05,2,5,21.0,20.5,18.75,19.333333333333332,2.3949464654282764,0.7291257343018179,12.8,50.543642583551645,2.880635026737968,1.931876141144717,1.1508639705882353,13.5,4.25,19
2017-12-06,3,0,16.0,11.5,10.75,10.916666666666666,2.2700009237838183,0.7486640278581067,10.75,44.84074750176724,2.5078373015873017,1.9542917791273056,1.109375,6.625,3.5,9
2017-12-06,3,1,5.5,4.25,4.5,4.75,2.5074404761904763,0.5565476190476191,9.0,43.911607142857136,3.810416666666667,1.94375,1.4872023809523809,2.875,1.625,6
2017-12-06,3,2,13.0,13.75,14.25,14.583333333333334,2.4464646464646465,0.5426136363636364,7.5,46.10347222222222,3.5875,1.9325757575757576,1.4805555555555554,7.25,5.75,7
2017-12-06,3,3,12.0,16.5,16.25,16.416666666666668,2.5856746807114455,0.5414649688546748,7.333333333333333,47.550330521194496,3.9951902264402266,1.974417892156863,1.4747783466533466,7.125,8.625,14
2017-12-06,3,4,19.5,19.5,20.75,20.916666666666668,2.4636797378303465,0.6317152984495784,9.0,48.01427342096713,3.612635738726002,1.9826839826839826,1.2666546294588892,11.5,8.0,21
2017-12-06,3,5,14.0,16.75,17.5,18.666666666666668,2.5414409184726523,0.5268350103199175,11.4,45.170317337461306,2.1342013888888887,1.9322852167182663,0.8585069444444444,9.5,7.0,13
2017-12-07,4,0,9.5,7.75,9.0,9.75,2.5854978354978355,0.48836580086580084,9.0,46.859889069264064,2.053909632034632,1.9657196969696968,0.9618326118326119,5.125,3.75,11
2017-12-07,4,1,3.5,5.0,5.375,5.833333333333333,2.512797619047619,0.5980654761904762,11.0,49.33824404761905,3.2419642857142854,1.9821428571428572,1.3691964285714284,3.75,1.5,3
2017-12-07,4,2,12.0,13.0,13.125,14.166666666666666,2.4450800016976486,0.4922332569391393,7.0,52.22133626177744,3.7685689616755793,1.9136788048552753,1.5355401440879382,7.375,4.25,13
2017-12-07,4,3,15.0,19.25,20.5,19.416666666666668,2.375820405085111,0.587091682826977,9.0,47.51614899806076,3.5113173583177115,1.8982336780866191,1.4569329121115195,11.0,8.5,10
2017-12-07,4,4,14.5,16.5,19.0,19.25,2.484381551419595,0.5662059181760268,9.25,44.49574235094616,3.149993235930736,1.937312669214843,1.321374458874459,9.25,8.75,17
2017-12-07,4,5,17.0,16.5,17.375,20.0,2.443048875251855,0.6352786838419578,10.8,47.93077446987567,3.248375227283896,1.9172569137304043,1.1058989385227775,10.625,6.25,14
2017-12-08,5,0,14.0,14.0,14.5,13.75,2.589729608948843,0.5203201017249005,14.5,43.25859064020345,3.173687931650393,1.9454299812030076,1.1793188192955995,7.25,5.875,9
2017-12-08,5,1,3.5,4.25,5.125,4.833333333333333,2.6645833333333333,0.4178571428571428,9.0,48.70297619047619,2.5732142857142857,1.90625,1.586309523809524,2.75,2.25,2
2017-12-08,5,2,11.0,11.25,11.5,11.5,2.447654428904429,0.5249271561771561,5.5,45.81362179487179,3.4344065656565657,1.9278846153846154,1.5150883838383837,6.25,4.625,8
2017-12-08,5,3,14.5,15.75,16.0,17.416666666666668,2.4433219466936573,0.605319388214125,6.333333333333333,45.67274164979757,2.9705630970336854,1.9297057748538013,1.3311308789249965,8.25,7.125,10
2017-12-08,5,4,16.0,15.5,17.375,17.25,2.5537586755349913,0.5250821765953345,7.25,45.0432624831309,2.7199888653013655,1.907302229933809,1.2791319383231148,8.125,8.25,14
2017-12-08,5,5,13.5,13.75,13.625,15.666666666666666,2.3423332794656324,0.7028253609135963,8.6,44.83619640163758,1.6335321541203895,1.9260912698412698,0.9757061565885095,7.0,5.625,18
2017-12-09,6,0,7.0,8.75,8.5,9.916666666666666,2.4376262626262624,0.6565656565656566,8.5,42.68282828282828,1.1652777777777779,1.9386363636363637,1.0371527777777778,4.5,3.5,9
2017-12-09,6,1,4.0,4.25,4.5,5.166666666666667,2.3541666666666665,0.6208333333333333,9.0,54.5125,3.2541666666666664,1.8937499999999998,1.4333333333333331,3.375,0.875,2
2017-12-09,6,2,9.5,12.0,12.75,13.166666666666666,2.4675886613386617,0.5620799339549339,5.5,49.717831820956825,3.6411885811556868,1.9453373015873017,1.460725677830941,6.625,5.0,10
2017-12-09,6,3,9.0,11.5,13.625,14.5,2.3161184210526313,0.6355498120300752,7.0,48.761172462406016,3.3362365779645193,1.9140742481203008,1.3664552359405302,7.25,5.875,6
2017-12-09,6,4,18.0,19.0,21.0,20.833333333333332,2.4761826441102754,0.5941807644110276,6.75,48.37160870927318,3.0123618705855546,1.9690476190476192,1.3439949305080885,11.5,8.75,13
2017-12-09,6,5,20.0,18.25,18.5,19.416666666666668,2.467225106979364,0.6346794509526708,8.0,44.735199583375866,2.496010872297637,1.902873375227284,0.8394865959204194,12.0,5.375,26
2017-12-10,0,0,6.5,7.75,9.625,10.083333333333334,2.5544372294372293,0.5557810245310245,9.625,43.45590728715729,2.148719336219336,1.947159090909091,0.8691197691197692,6.75,2.5,9
2017-12-10,0,1,3.5,5.25,5.75,5.083333333333333,2.3232142857142857,0.6767857142857143,9.0,54.81964285714286,3.337053571428571,1.8946428571428573,1.4708333333333334,4.875,0.625,4
2017-12-10,0,2,12.0,11.5,12.125,11.666666666666666,2.618386301198801,0.4978646353646353,6.5,52.13378496503496,3.3202089577089575,1.970407196969697,1.4960747585747585,5.0,5.125,9
2017-12-10,0,3,16.0,16.5,15.375,16.916666666666668,2.4990753935606875,0.5759865951042421,7.333333333333333,46.861677966641196,3.530553446918579,1.9370257193786606,1.4412751630679264,8.75,5.25,12
2017-12-10,0,4,20.5,19.25,20.25,20.0,2.493415843057871,0.541020431451933,8.5,47.755101909184724,3.476715430682149,1.9432985036119712,1.461458107810662,12.25,6.5,21
2017-12-10,0,5,20.5,18.25,19.875,20.75,2.3574461844198686,0.6862781468044625,11.0,48.962550728998096,2.870798061587535,1.9303114891930682,1.2353873186497026,12.25,6.875,16
2017-12-11,1,0,9.5,9.75,10.125,10.75,2.4522626678876676,0.5754082722832723,10.125,48.31684981684982,2.8767628205128206,1.9632936507936507,1.2549679487179488,7.625,1.875,4
2017-12-11,1,1,4.0,3.5,4.75,5.5,2.3864583333333336,0.6447916666666667,4.0,49.01145833333334,4.072916666666667,1.9,1.2239583333333335,3.75,0.75,3
2017-12-11,1,2,14.5,13.25,11.75,11.833333333333334,2.667548076923077,0.3868589743589744,3.5,47.22475961538461,3.6226972680097678,1.9791666666666667,1.5863553113553115,5.875,4.25,11
2017-12-11,1,3,17.0,15.75,14.875,15.25,2.488688633348076,0.5541685095090668,6.0,47.23334531180894,3.061468433527257,1.93671955624355,1.4550624620477561,8.5,6.0,11
2017-12-11,1,4,14.5,15.75,19.875,21.666666666666668,2.386882104290992,0.6396027813299232,7.25,48.78949426328503,2.774007401379524,1.957465277777778,1.2527885230179028,12.375,6.875,13
2017-12-11,1,5,14.5,14.5,14.5,15.75,2.4843662464985994,0.5706290849673202,8.4,45.543755835667596,2.2893079143079142,1.9300245098039217,1.01494338994339,9.625,4.125,11
2017-12-12,2,0,9.5,6.75,8.125,9.583333333333334,2.2586309523809525,0.7019841269841269,8.125,48.650892857142864,1.8859848484848485,1.9126984126984128,0.8592532467532468,6.125,1.625,9
2017-12-12,2,1,4.0,3.25,4.625,5.583333333333333,2.5197916666666664,0.5510416666666667,9.0,48.23125,2.591666666666667,1.96875,1.328125,3.75,0.875,6
2017-12-12,2,2,11.5,14.0,14.25,14.916666666666666,2.5767949215639434,0.4918064951352995,7.5,48.80832016715169,3.5042484387593085,1.9713541666666665,1.5211647350234307,7.625,5.25,9
2017-12-12,2,3,17.5,13.75,15.0,14.416666666666666,2.482529366768497,0.5787078259904347,8.0,50.12400841911712,3.4370913306941038,1.9420815295815297,1.4244033258436273,9.375,5.0,13
2017-12-12,2,4,18.0,18.5,20.875,22.166666666666668,2.4485233860604034,0.5670452937379845,9.25,46.440883443238235,3.5553257963264357,1.9637028049499445,1.4057902232039061,10.5,9.0,18
2017-12-12,2,5,17.5,21.25,19.5,18.75,2.441505169881718,0.6957249245852187,11.0,50.724310599745976,2.4267208853238267,1.9445279630070653,1.0795255867498514,13.875,4.375,13
2017-12-13,3,0,11.0,12.5,11.0,10.5,2.3076993364822314,0.7109656151596941,11.0,43.039160200179936,1.9899801587301589,1.9404028902384165,0.9821428571428572,6.625,3.75,10
2017-12-13,3,1,6.0,4.75,4.875,5.0,2.4657738095238093,0.5357142857142857,10.0,42.36994047619047,3.5687499999999996,1.9229166666666666,1.5205357142857143,3.375,1.5,5
2017-12-13,3,2,9.0,12.75,13.25,14.083333333333334,2.450036075036075,0.5223755411255411,7.5,45.868948412698415,3.5589285714285714,1.9325757575757576,1.5007936507936506,7.125,5.0,8
2017-12-13,3,3,14.0,16.0,15.25,15.75,2.53535000538677,0.5495818519715578,7.666666666666667,47.860395456259425,4.149411005661006,1.974417892156863,1.4609796453546453,6.75,7.75,10
2017-12-13,3,4,19.0,20.25,21.25,20.583333333333332,2.4629794577183013,0.6163091359845924,8.25,46.16763476550494,3.748490080462697,1.9826839826839826,1.2775089711955836,11.0,8.875,26
2017-12-13,3,5,14.5,15.0,17.0,18.083333333333332,2.4718707827260458,0.5839617071524966,11.8,46.84509109311741,2.2251104797979795,1.9204073886639677,0.9110637626262625,9.5,6.375,14
2017-12-14,4,0,9.5,9.0,9.125,9.666666666666666,2.5570887445887447,0.5167748917748918,9.125,45.096252705627705,2.144818722943723,1.978219696969697,0.9971861471861472,5.375,3.5,3
2017-12-14,4,1,3.5,4.0,5.125,5.75,2.4211309523809526,0.6480654761904762,3.0,50.77157738095238,3.3169642857142856,1.9404761904761907,1.3191964285714284,3.75,1.25,4
2017-12-14,4,2,11.5,13.5,13.625,13.666666666666666,2.494225300842948,0.45697684668272903,3.5,53.12838754382872,3.7084728078294256,1.9275676937441641,1.565588221011015,7.625,4.375,14
2017-12-14,4,3,13.5,15.25,18.625,18.833333333333332,2.368320405085111,0.5945916828269769,7.0,49.41864899806077,3.431969532230755,1.9082336780866194,1.4455198686332587,10.375,7.5,3
2017-12-14,4,4,15.0,16.75,18.25,18.916666666666668,2.5054812956651196,0.5454258670251317,6.0,45.599322913606,3.0588474025974026,1.9408292932557638,1.3422077922077922,9.875,7.625,20
2017-12-14,4,5,14.5,16.5,16.5,19.333333333333332,2.4609060181089983,0.6144453505086245,8.8,48.353393517494716,3.1828990368077053,1.9172569137304043,1.1267322718561108,10.5,5.5,16
2017-12-15,5,0,8.5,12.25,14.375,13.166666666666666,2.6591740533932873,0.5036534350582338,14.375,41.18775730687011,3.283062931650393,1.9565410923141184,1.1949438192955995,6.875,6.25,20
2017-12-15,5,1,2.5,4.0,4.125,4.416666666666667,2.564583333333333,0.4553571428571428,20.0,49.36547619047619,2.560714285714286,1.84375,1.5488095238095239,2.625,1.5,9
2017-12-15,5,2,9.0,10.75,11.0,11.25,2.510154428904429,0.4988854895104895,14.5,45.22508012820513,3.4469065656565654,1.948717948717949,1.5307133838383837,6.125,4.375,6
2017-12-15,5,3,13.0,14.25,14.875,16.083333333333332,2.4084535256410255,0.6270299145299145,11.666666666666666,44.66550480769231,3.035840874811463,1.9362847222222224,1.3061308789249966,7.75,6.625,16
2017-12-15,5,4,16.5,14.5,16.875,17.25,2.548798358074674,0.5270663035794615,12.75,45.43314343551185,3.1262388653013655,1.8963895315211106,1.2975142912642912,8.25,7.625,17
2017-12-15,5,5,16.5,14.5,13.75,15.5,2.3374313186813187,0.7203907203907204,13.6,46.63235653235653,1.76588509529686,1.9191468253968254,1.1080590977649802,7.375,5.25,12
2017-12-16,6,0,6.5,8.5,8.5,9.666666666666666,2.507070707070707,0.6426767676767677,8.5,42.127272727272725,1.3180555555555555,1.9386363636363635,1.1621527777777778,4.5,3.5,11
2017-12-16,6,1,2.5,3.75,4.125,4.916666666666667,2.341666666666667,0.6333333333333333,11.0,53.050000000000004,3.029166666666667,1.8937499999999998,1.4208333333333332,2.75,1.125,1
2017-12-16,6,2,10.5,12.25,12.125,13.166666666666666,2.4884219946719948,0.5495799339549339,6.0,50.68449848762349,3.6065731965403014,1.9620039682539683,1.4655333701386333,6.5,4.5,13
2017-12-16,6,3,8.0,9.5,12.625,13.333333333333334,2.2655231829573936,0.6772164786967418,8.333333333333334,49.86533912907268,3.318379435107376,1.9140742481203008,1.3247885692738635,7.125,5.0,18
2017-12-16,6,4,17.0,17.0,19.125,19.916666666666668,2.4706881386157704,0.6003620830923462,10.75,50.1851389290534,2.9687492332229173,1.9690476190476192,1.346742183255341,10.875,7.5,17
2017-12-16,6,5,19.5,20.75,19.375,19.5,2.46924939847734,0.6243049570255452,12.0,47.122345332363714,2.4612886500754145,1.8998369379803204,0.8516393736981973,12.75,5.375,18
2017-12-17,0,0,7.5,8.25,9.25,9.833333333333334,2.582215007215007,0.5384199134199134,9.25,42.48715728715729,2.1815476190476195,1.9575757575757575,0.8817460317460317,6.0,3.0,10
2017-12-17,0,1,3.0,4.5,5.625,5.0,2.429464285714286,0.6017857142857143,10.0,56.050892857142856,3.087053571428571,1.9196428571428572,1.5333333333333334,4.625,0.625,8
2017-12-17,0,2,9.5,11.0,11.25,11.75,2.591476578976579,0.5325868575868575,9.0,53.47406274281274,3.3462506243756245,1.964330808080808,1.4606580919080918,5.5,4.25,8
2017-12-17,0,3,16.5,15.0,15.25,16.25,2.455004880740175,0.6016276207452678,8.666666666666666,45.99709463330787,3.5273483187134502,1.9370257193786606,1.4156341374269004,8.625,5.375,13
2017-12-17,0,4,19.0,20.5,20.375,20.333333333333332,2.466630128772157,0.5681037647852664,9.75,47.06998286156568,3.4027775221854166,1.9441913607548282,1.4230594150002045,11.875,7.125,13
2017-12-17,0,5,17.5,17.5,19.25,19.583333333333332,2.321359874896059,0.7085995753758911,10.4,50.27356263376,2.5624647282542017,1.928451370145449,1.1458039853163693,13.0,5.75,13
2017-12-18,1,0,6.5,8.75,9.0,9.833333333333334,2.4282242063492063,0.5898313492063492,9.0,51.01636904761905,2.5594551282051285,1.9632936507936507,1.1155448717948717,6.625,2.0,9
2017-12-18,1,1,3.5,3.25,4.125,5.083333333333333,2.4125,0.6187499999999999,9.0,46.9125,3.885416666666667,1.9,1.1666666666666667,3.25,0.625,6
2017-12-18,1,2,13.5,13.75,11.875,12.083333333333334,2.6493662587412588,0.40504079254079256,7.5,48.18498688811189,3.678252823565324,1.9916666666666667,1.55984015984016,6.25,4.0,9
2017-12-18,1,3,15.0,14.75,14.375,14.5,2.4583856030450457,0.5731079034484607,8.0,46.654557433021054,3.2132541478129713,1.933689253213247,1.4354196049048988,8.0,6.0,12
2017-12-18,1,4,15.0,15.0,18.375,20.583333333333332,2.4084205658294535,0.6269104736376155,9.0,48.957186570977335,2.9640074013795243,1.947849893162393,1.2702885230179028,11.5,6.25,20
2017-12-18,1,5,12.5,15.0,13.75,15.25,2.4415854978354976,0.5913510101010101,11.2,46.13667027417027,2.428593628593629,1.940719696969697,0.9845862470862471,9.25,3.75,20
2017-12-19,2,0,8.0,7.5,7.375,9.166666666666666,2.2614087301587302,0.6825396825396826,7.375,49.13144841269841,1.9526515151515151,1.9126984126984128,0.8786976911976911,5.875,1.0,14
2017-12-19,2,1,5.0,3.75,4.375,5.666666666666667,2.4833333333333334,0.5354166666666667,14.0,48.83541666666667,2.497916666666667,1.9479166666666667,1.35625,3.375,1.0,4
2017-12-19,2,2,10.5,10.5,13.625,14.0,2.565882223151245,0.48486205069085503,9.0,46.48689159572312,3.4908555816164513,1.9574652777777777,1.5367897350234307,7.75,4.75,9
2017-12-19,2,3,17.5,14.5,14.875,14.5,2.4502491469882774,0.602059474342083,9.0,50.59378863889733,3.3601682537710267,1.951010101010101,1.3955571719974735,9.375,4.75,10
2017-12-19,2,4,18.5,18.5,20.5,21.75,2.4693567193937365,0.5531564048490957,9.25,47.67401836387316,3.4136591296597687,1.9696551859023255,1.4300957787594617,10.875,8.25,14
2017-12-19,2,5,16.0,18.5,18.75,18.75,2.4242986921489242,0.6997735075811701,10.2,49.405484688814795,2.5743924539512775,1.9480704731285226,1.0887167632204398,13.125,4.25,17
2017-12-20,3,0,9.5,12.75,10.25,10.333333333333334,2.313949336482231,0.712528115159694,10.25,44.945410200179936,2.0256944444444445,1.9560278902384165,0.95,6.375,3.25,6
2017-12-20,3,1,5.5,5.5,4.875,4.75,2.4657738095238093,0.5357142857142857,6.0,45.44494047619048,3.99375,1.9229166666666666,1.520535714285714,3.375,1.375,3
2017-12-20,3,2,7.5,10.25,12.375,13.166666666666666,2.414619408369408,0.5338338744588744,4.5,48.896031746031746,3.7577380952380954,1.9169507575757576,1.496031746031746,7.5,4.0,10
2017-12-20,3,3,12.0,12.0,14.875,14.75,2.505542313079078,0.5447741596638656,6.333333333333333,48.398856994720965,4.096526390276391,1.9494178921568628,1.4814123376623376,7.0,7.125,10
2017-12-20,3,4,23.5,21.5,21.75,20.916666666666668,2.4848326045714484,0.5983895555650119,7.25,46.496743157113336,3.649171898644515,1.9778762903762903,1.2827362439228565,11.25,9.25,17
2017-12-20,3,5,13.5,13.75,16.75,17.166666666666668,2.4874957827260458,0.5783813500096395,9.2,47.051564307403126,1.7858247655122654,1.9282198886639677,0.8068970959595959,9.375,6.0,21
2017-12-21,4,0,7.0,8.25,8.0,9.0,2.5050054112554117,0.5792748917748918,8.0,46.158752705627705,1.6675459956709957,1.9886363636363635,0.8456709956709958,4.5,3.125,7
2017-12-21,4,1,3.5,3.5,4.625,5.75,2.3586309523809526,0.6949404761904762,7.0,51.09970238095238,3.1607142857142856,1.9404761904761907,1.2723214285714284,3.625,0.875,6
2017-12-21,4,2,13.5,12.75,14.25,13.833333333333334,2.4962094278270746,0.4599530371589195,6.5,51.991482781923956,3.745732423214041,1.9325280112044816,1.5583766825494767,8.0,4.625,9
